customer_id,customer_name,email,region,signup_date
C00484,John Smith,user484@example.com,Europe,2023-10-24
C00485,Chris Taylor,user485@example.com,North America,2022-01-20
C00486,Jane Johnson,user486@example.com,North America,2020-07-09
C00487,Emily Brown,user487@example.com,Europe,2021-01-19
C00488,Mike Taylor,user488@example.com,Europe,2021-05-03
C00489,Katie Moore,user489@example.com,Europe,2022-07-28
C00490,Alex Moore,user490@example.com,Asia,2023-06-08
C00491,Jane Taylor,user491@example.com,North America,2021-04-15
C00492,Mike Miller,user492@example.com,Asia,2022-06-28
C00493,John Wilson,user493@example.com,Australia,2022-05-17
C00494,Emily Taylor,user494@example.com,Australia,2022-03-20
C00495,Sophia Davis,user495@example.com,Europe,2023-03-20
C00496,Katie Johnson,user496@example.com,Australia,2023-11-07
C00497,Katie Wilson,user497@example.com,North America,2023-05-30
C00498,John Moore,user498@example.com,North America,2022-07-05
C00499,Chris Davis,user499@example.com,Australia,2022-02-15
C00500,Jane Taylor,user500@example.com,South America,2022-12-28
C00501,Jane Davis,user501@example.com,South America,2020-08-23
C00502,John Smith,user502@example.com,Europe,2023-10-16
C00503,Katie Davis,user503@example.com,South America,2022-02-10
C00504,Alex Davis,user504@example.com,North America,2020-01-10
C00505,Jane Davis,user505@example.com,Europe,2022-12-21
C00506,Emily Davis,user506@example.com,South America,2021-10-17
C00507,Katie Brown,user507@example.com,South America,2021-12-04
C00508,John Miller,user508@example.com,North America,2022-10-13
C00509,Alex Brown,user509@example.com,Asia,2020-06-30
C00510,Chris Brown,user510@example.com,Asia,2022-07-26
C00511,Jane Smith,user511@example.com,North America,2021-09-08
C00512,Alex Smith,user512@example.com,Australia,2023-05-11
C00513,Katie Davis,user513@example.com,Asia,2023-09-08
C00514,Katie Smith,user514@example.com,South America,2020-04-05
C00515,Alex Miller,user515@example.com,Europe,2022-01-13
C00516,John Brown,user516@example.com,Europe,2022-12-02
C00517,Mike Johnson,user517@example.com,North America,2021-09-02
C00518,Jane Taylor,user518@example.com,South America,2023-06-14
C00519,Sophia Wilson,user519@example.com,Asia,2022-03-11
C00520,Jane Taylor,user520@example.com,North America,2022-11-23
C00521,Emily Smith,user521@example.com,North America,2022-11-08
C00522,Chris Taylor,user522@example.com,Europe,2020-06-10
C00523,John Smith,user523@example.com,Australia,2021-07-17
C00524,Sophia Moore,user524@example.com,North America,2021-07-12
C00525,Mike Johnson,user525@example.com,North America,2023-04-19
C00526,Sophia Taylor,user526@example.com,North America,2023-06-07
C00527,Jane Johnson,user527@example.com,Australia,2020-03-12
C00528,Katie Brown,user528@example.com,Europe,2022-11-21
C00529,Jane Brown,user529@example.com,Europe,2020-04-29
C00530,Chris Wilson,user530@example.com,Asia,2021-03-09
C00531,Mike Miller,user531@example.com,Europe,2021-11-22
C00532,Sophia Moore,user532@example.com,Australia,2022-10-27
C00533,Jane Johnson,user533@example.com,Australia,2022-03-31
C00534,Emily Moore,user534@example.com,Europe,2020-12-16
C00535,Sophia Davis,user535@example.com,Europe,2021-08-03
C00536,Mike Wilson,user536@example.com,Europe,2020-04-02
C00537,Sophia Moore,user537@example.com,Asia,2023-10-12
C00538,Mike Johnson,user538@example.com,South America,2021-12-29
C00539,Katie Moore,user539@example.com,North America,2022-06-28
C00540,Katie Miller,user540@example.com,North America,2021-06-07
C00541,Katie Brown,user541@example.com,Australia,2021-06-27
C00542,Sophia Johnson,user542@example.com,Europe,2021-11-08
C00543,Jane Johnson,user543@example.com,South America,2020-02-24
C00544,Jane Moore,user544@example.com,North America,2023-03-02
C00545,Jane Wilson,user545@example.com,North America,2023-06-18
C00546,Alex Smith,user546@example.com,South America,2023-03-28
C00547,Katie Johnson,user547@example.com,North America,2023-02-16
C00548,Mike Wilson,user548@example.com,Australia,2022-06-13
C00549,Mike Smith,user549@example.com,Europe,2021-03-04
C00550,Chris Miller,user550@example.com,South America,2021-01-09
C00551,Katie Johnson,user551@example.com,South America,2021-06-13
C00552,Emily Brown,user552@example.com,North America,2022-02-04
C00553,Sophia Davis,user553@example.com,Asia,2021-05-13
C00554,Jane Wilson,user554@example.com,South America,2021-10-11
C00555,Katie Johnson,user555@example.com,Asia,2020-10-24
C00556,Chris Davis,user556@example.com,South America,2022-06-22
C00557,Mike Smith,user557@example.com,North America,2023-04-25
C00558,Chris Smith,user558@example.com,South America,2020-08-11
C00559,Alex Miller,user559@example.com,North America,2020-07-18
C00560,Chris Wilson,user560@example.com,South America,2020-08-26
C00561,Katie Smith,user561@example.com,South America,2020-07-04
C00562,Alex Brown,user562@example.com,Europe,2023-11-17
C00563,Mike Johnson,user563@example.com,South America,2020-04-26
C00564,Alex Smith,user564@example.com,Asia,2023-12-06
C00565,Jane Davis,user565@example.com,Europe,2022-11-27
C00566,Mike Moore,user566@example.com,Australia,2022-01-31
C00567,Sophia Wilson,user567@example.com,Asia,2023-11-20
C00568,Alex Wilson,user568@example.com,North America,2020-05-25
C00569,Chris Wilson,user569@example.com,North America,2022-12-30
C00570,Jane Smith,user570@example.com,Australia,2021-05-27
C00571,Alex Brown,user571@example.com,Asia,2022-04-20
C00572,John Johnson,user572@example.com,Europe,2023-10-19
C00573,Chris Taylor,user573@example.com,South America,2022-05-18
C00574,Mike Taylor,user574@example.com,Europe,2022-11-13
C00575,Sophia Moore,user575@example.com,Europe,2023-06-02
C00576,Chris Davis,user576@example.com,Asia,2023-02-08
C00577,Jane Wilson,user577@example.com,South America,2023-09-30
C00578,Mike Johnson,user578@example.com,North America,2021-10-20
C00579,Chris Taylor,user579@example.com,South America,2023-05-06
C00580,Chris Smith,user580@example.com,South America,2021-03-31
C00581,Emily Moore,user581@example.com,Europe,2020-12-05
C00582,John Smith,user582@example.com,Europe,2020-06-05
C00583,Emily Miller,user583@example.com,North America,2021-05-12
C00584,Emily Brown,user584@example.com,Europe,2022-01-01
C00585,Chris Miller,user585@example.com,Europe,2023-03-27
C00586,Katie Johnson,user586@example.com,South America,2022-04-23
C00587,John Taylor,user587@example.com,North America,2020-08-29
C00588,Mike Brown,user588@example.com,North America,2022-10-21
C00589,Alex Moore,user589@example.com,Australia,2023-09-25
C00590,Emily Wilson,user590@example.com,Asia,2021-03-05
C00591,Jane Moore,user591@example.com,Asia,2020-04-17
C00592,John Moore,user592@example.com,North America,2023-09-11
C00593,John Taylor,user593@example.com,South America,2022-07-18
C00594,Jane Wilson,user594@example.com,Asia,2023-11-23
C00595,Mike Moore,user595@example.com,Europe,2021-02-10
C00596,Mike Miller,user596@example.com,Europe,2023-08-25
C00597,Jane Moore,user597@example.com,North America,2021-07-17
C00598,John Wilson,user598@example.com,South America,2023-11-20
C00599,Alex Taylor,user599@example.com,Asia,2022-12-25
C00600,Katie Johnson,user600@example.com,Asia,2020-01-18
C00601,Mike Johnson,user601@example.com,Asia,2020-03-22
C00602,Emily Moore,user602@example.com,North America,2020-11-15
C00603,Mike Johnson,user603@example.com,Europe,2020-10-29
C00604,Mike Miller,user604@example.com,South America,2023-09-06
C00605,Katie Davis,user605@example.com,Europe,2022-05-07
C00606,Katie Brown,user606@example.com,South America,2021-06-26
C00607,Jane Johnson,user607@example.com,South America,2020-11-13
C00608,Emily Wilson,user608@example.com,South America,2021-12-09
C00609,Katie Brown,user609@example.com,Australia,2023-06-15
C00610,Emily Johnson,user610@example.com,Asia,2022-10-11
C00611,Alex Miller,user611@example.com,South America,2023-09-19
C00612,Emily Brown,user612@example.com,South America,2020-10-01
C00613,Alex Johnson,user613@example.com,North America,2020-01-18
C00614,Alex Taylor,user614@example.com,South America,2021-11-16
C00615,Sophia Taylor,user615@example.com,Europe,2021-11-10
C00616,Katie Wilson,user616@example.com,Asia,2021-08-30
C00617,Alex Taylor,user617@example.com,Australia,2023-01-24
C00618,Jane Taylor,user618@example.com,Asia,2020-12-01
C00619,Sophia Miller,user619@example.com,Europe,2023-03-22
C00620,Chris Smith,user620@example.com,Australia,2022-11-24
C00621,Katie Johnson,user621@example.com,North America,2022-09-18
C00622,Chris Taylor,user622@example.com,Asia,2023-01-27
C00623,Sophia Smith,user623@example.com,South America,2020-07-27
C00624,John Wilson,user624@example.com,North America,2023-06-02
C00625,Chris Johnson,user625@example.com,South America,2020-10-15
C00626,Jane Moore,user626@example.com,Asia,2020-05-11
C00627,Sophia Smith,user627@example.com,Asia,2021-07-31
C00628,Sophia Davis,user628@example.com,North America,2022-08-21
C00629,Katie Taylor,user629@example.com,Australia,2023-10-30
C00630,Alex Smith,user630@example.com,Australia,2021-06-07
C00631,Sophia Johnson,user631@example.com,South America,2023-05-31
C00632,Katie Johnson,user632@example.com,North America,2023-01-10
C00633,Alex Smith,user633@example.com,North America,2021-07-27
C00634,Emily Taylor,user634@example.com,South America,2022-07-04
C00635,Sophia Brown,user635@example.com,Australia,2021-09-16
C00636,Katie Wilson,user636@example.com,Australia,2022-03-02
C00637,Chris Moore,user637@example.com,Australia,2020-01-11
C00638,Mike Wilson,user638@example.com,Europe,2021-08-26
C00639,John Wilson,user639@example.com,Europe,2020-12-23
C00640,Jane Wilson,user640@example.com,Asia,2023-04-10
C00641,Jane Moore,user641@example.com,Europe,2021-05-22
C00642,Chris Miller,user642@example.com,North America,2022-07-22
C00643,Alex Wilson,user643@example.com,Europe,2020-07-31
C00644,Jane Brown,user644@example.com,Asia,2022-09-13
C00645,Katie Miller,user645@example.com,Australia,2023-01-26
C00646,Mike Brown,user646@example.com,Europe,2021-05-31
C00647,Jane Miller,user647@example.com,South America,2023-10-29
C00648,Mike Wilson,user648@example.com,Asia,2022-08-29
C00649,Alex Johnson,user649@example.com,Asia,2021-01-04
C00650,Mike Wilson,user650@example.com,Asia,2020-06-14
C00651,John Wilson,user651@example.com,North America,2021-06-21
C00652,Chris Brown,user652@example.com,South America,2022-05-30
C00653,Emily Wilson,user653@example.com,Europe,2020-06-09
C00654,Sophia Davis,user654@example.com,Europe,2022-07-27
C00655,Emily Brown,user655@example.com,Asia,2021-01-10
C00656,Alex Johnson,user656@example.com,Asia,2022-10-19
C00657,Chris Johnson,user657@example.com,South America,2021-11-19
C00658,John Wilson,user658@example.com,Asia,2023-01-01
C00659,Alex Moore,user659@example.com,Europe,2020-04-07
C00660,Alex Brown,user660@example.com,Australia,2021-07-09
C00661,Alex Brown,user661@example.com,South America,2021-12-05
C00662,Sophia Smith,user662@example.com,Australia,2020-10-22
C00663,Mike Wilson,user663@example.com,Asia,2023-06-26
C00664,Emily Taylor,user664@example.com,South America,2021-01-05
C00665,Chris Taylor,user665@example.com,Australia,2022-05-17
C00666,Emily Davis,user666@example.com,North America,2022-07-02
C00667,Chris Taylor,user667@example.com,Europe,2022-05-26
C00668,Emily Wilson,user668@example.com,Asia,2023-06-23
C00669,Sophia Taylor,user669@example.com,Asia,2022-10-28
C00670,Chris Moore,user670@example.com,Australia,2022-11-27
C00671,Mike Brown,user671@example.com,Asia,2023-08-22
C00672,Emily Brown,user672@example.com,Europe,2023-06-21
C00673,Chris Smith,user673@example.com,South America,2022-07-20
C00674,Sophia Wilson,user674@example.com,Europe,2023-04-22
C00675,Jane Johnson,user675@example.com,South America,2023-01-14
C00676,Chris Johnson,user676@example.com,Australia,2022-12-10
C00677,Alex Miller,user677@example.com,Australia,2022-08-02
C00678,Sophia Brown,user678@example.com,North America,2022-08-21
C00679,Mike Johnson,user679@example.com,Asia,2021-11-08
C00680,Emily Taylor,user680@example.com,South America,2021-08-23
C00681,Katie Smith,user681@example.com,Europe,2021-07-24
C00682,Mike Smith,user682@example.com,Europe,2021-11-05
C00683,Mike Wilson,user683@example.com,Australia,2022-11-16
C00684,Emily Moore,user684@example.com,South America,2021-06-12
C00685,Jane Wilson,user685@example.com,Asia,2022-07-14
C00686,Emily Smith,user686@example.com,North America,2021-08-26
C00687,Katie Johnson,user687@example.com,North America,2020-05-21
C00688,Katie Brown,user688@example.com,North America,2021-04-27
C00689,Alex Smith,user689@example.com,Australia,2021-07-22
C00690,Chris Taylor,user690@example.com,Asia,2020-01-09
C00691,Alex Taylor,user691@example.com,Europe,2020-08-24
C00692,Sophia Smith,user692@example.com,Australia,2023-06-04
C00693,Jane Smith,user693@example.com,Asia,2020-10-05
C00694,Chris Davis,user694@example.com,Asia,2023-04-05
C00695,Alex Moore,user695@example.com,South America,2023-11-18
C00696,Jane Miller,user696@example.com,Asia,2021-03-12
C00697,Emily Miller,user697@example.com,Europe,2022-05-01
C00698,Jane Smith,user698@example.com,North America,2020-01-07
C00699,Emily Moore,user699@example.com,South America,2023-11-16
C00700,Sophia Johnson,user700@example.com,Asia,2021-11-03
C00701,Jane Taylor,user701@example.com,Europe,2023-05-18
C00702,John Davis,user702@example.com,Asia,2022-06-09
C00703,Alex Miller,user703@example.com,Australia,2021-01-07
C00704,Mike Smith,user704@example.com,Australia,2023-11-25
C00705,Katie Davis,user705@example.com,North America,2022-07-18
C00706,Mike Brown,user706@example.com,North America,2021-11-12
C00707,Jane Wilson,user707@example.com,Australia,2023-09-20
C00708,Jane Smith,user708@example.com,Europe,2020-05-11
C00709,Mike Taylor,user709@example.com,South America,2023-12-01
C00710,John Moore,user710@example.com,Australia,2023-04-05
C00711,Katie Miller,user711@example.com,North America,2021-03-03
C00712,John Wilson,user712@example.com,Asia,2021-05-29
C00713,Jane Wilson,user713@example.com,South America,2022-02-10
C00714,Emily Johnson,user714@example.com,North America,2021-05-25
C00715,Katie Brown,user715@example.com,Asia,2022-11-22
C00716,John Wilson,user716@example.com,South America,2023-05-19
C00717,Katie Brown,user717@example.com,South America,2020-02-25
C00718,Sophia Taylor,user718@example.com,North America,2020-08-15
C00719,Alex Brown,user719@example.com,Asia,2020-11-09
C00720,Jane Taylor,user720@example.com,Europe,2021-07-24
C00721,John Miller,user721@example.com,South America,2022-12-17
C00722,Emily Smith,user722@example.com,Australia,2021-08-09
C00723,Emily Smith,user723@example.com,Australia,2021-08-26
C00724,Katie Miller,user724@example.com,Asia,2022-09-07
C00725,Mike Taylor,user725@example.com,Asia,2023-05-22
C00726,Chris Smith,user726@example.com,Europe,2021-05-11
C00727,Emily Miller,user727@example.com,South America,2022-05-14
C00728,Katie Smith,user728@example.com,North America,2023-10-02
C00729,Katie Miller,user729@example.com,South America,2021-12-16
C00730,Jane Wilson,user730@example.com,South America,2022-04-13
C00731,Mike Moore,user731@example.com,North America,2020-08-31
C00732,Sophia Moore,user732@example.com,Australia,2020-05-23
C00733,Katie Brown,user733@example.com,South America,2022-01-07
C00734,Sophia Taylor,user734@example.com,Asia,2022-04-18
C00735,Katie Miller,user735@example.com,South America,2023-02-09
C00736,Jane Moore,user736@example.com,Asia,2022-04-03
C00737,Jane Moore,user737@example.com,South America,2020-10-05
C00738,Alex Miller,user738@example.com,South America,2023-12-15
C00739,Katie Johnson,user739@example.com,Europe,2020-09-27
C00740,Jane Wilson,user740@example.com,South America,2023-12-07
C00741,Chris Miller,user741@example.com,Europe,2021-05-06
C00742,Sophia Moore,user742@example.com,South America,2020-05-07
C00743,Alex Taylor,user743@example.com,Australia,2022-08-11
C00744,Katie Taylor,user744@example.com,North America,2020-02-27
C00745,John Wilson,user745@example.com,Asia,2023-09-08
C00746,Mike Miller,user746@example.com,Asia,2022-05-07
C00747,John Johnson,user747@example.com,North America,2021-11-17
C00748,Mike Wilson,user748@example.com,Australia,2023-06-10
C00749,Alex Smith,user749@example.com,Asia,2021-05-31
